quarter,game_clock,shot_clock,ball_x,ball_y,ball_z,player_0_team_id,player_0_player_id,player_0_x,player_0_y,player_0_z,player_1_team_id,player_1_player_id,player_1_x,player_1_y,player_1_z,player_2_team_id,player_2_player_id,player_2_x,player_2_y,player_2_z,player_3_team_id,player_3_player_id,player_3_x,player_3_y,player_3_z,player_4_team_id,player_4_player_id,player_4_x,player_4_y,player_4_z,player_5_team_id,player_5_player_id,player_5_x,player_5_y,player_5_z,player_6_team_id,player_6_player_id,player_6_x,player_6_y,player_6_z,player_7_team_id,player_7_player_id,player_7_x,player_7_y,player_7_z,player_8_team_id,player_8_player_id,player_8_x,player_8_y,player_8_z,player_9_team_id,player_9_player_id,player_9_x,player_9_y,player_9_z,game_id,game_date,event_id,event_type,event_num,player_id,team_id,team,description,shot_result
1,693.01,11.18,76.148,40.19708,3.71055,1610612754,201588,71.50602,24.70767,0.0,1610612754,101133,89.77023,17.29814,0.0,1610612754,101145,77.99225,16.67157,0.0,1610612754,202730,79.43552,36.46329,0.0,1610612754,202331,81.05021,41.61181,0.0,1610612748,2548,74.8701,4.32871,0.0,1610612748,2547,76.48781,39.36032,0.0,1610612748,2736,82.75092,43.86677,0.0,1610612748,201609,63.76873,22.31049,0.0,1610612748,202355,92.4362,11.77222,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.97,11.14,76.36972,40.28303,3.8049,1610612754,201588,71.52423,24.54025,0.0,1610612754,101133,89.77896,17.26528,0.0,1610612754,101145,77.99189,16.66107,0.0,1610612754,202730,79.37132,36.38394,0.0,1610612754,202331,81.45987,41.42825,0.0,1610612748,2548,74.74896,4.26111,0.0,1610612748,2547,76.50573,39.29793,0.0,1610612748,2736,83.1955,43.5319,0.0,1610612748,201609,63.77034,22.13024,0.0,1610612748,202355,92.57426,11.72919,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.93,11.1,76.36996,40.29615,3.55181,1610612754,201588,71.54069,24.39321,0.0,1610612754,101133,89.79234,17.25186,0.0,1610612754,101145,77.98404,16.64961,0.0,1610612754,202730,79.30476,36.29072,0.0,1610612754,202331,81.84248,41.25016,0.0,1610612748,2548,74.64293,4.20015,0.0,1610612748,2547,76.52027,39.23973,0.0,1610612748,2736,83.63793,43.12658,0.0,1610612748,201609,63.76993,21.95726,0.0,1610612748,202355,92.65,11.67807,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.89,11.06,76.53473,40.27971,3.33008,1610612754,201588,71.55861,24.26131,0.0,1610612754,101133,89.80239,17.24057,0.0,1610612754,101145,77.97278,16.63987,0.0,1610612754,202730,79.23523,36.21,0.0,1610612754,202331,82.24428,41.0321,0.0,1610612748,2548,74.5424,4.12937,0.0,1610612748,2547,76.53225,39.19076,0.0,1610612748,2736,84.0473,42.72159,0.0,1610612748,201609,63.76942,21.79071,0.0,1610612748,202355,92.63622,11.63106,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.85,11.02,76.63982,40.19453,3.22132,1610612754,201588,71.57498,24.13977,0.0,1610612754,101133,89.79522,17.26726,0.0,1610612754,101145,77.95902,16.6302,0.0,1610612754,202730,79.16758,36.12377,0.0,1610612754,202331,82.65546,40.8062,0.0,1610612748,2548,74.4519,4.06,0.0,1610612748,2547,76.57006,39.1266,0.0,1610612748,2736,84.46326,42.30453,0.0,1610612748,201609,63.76624,21.63642,0.0,1610612748,202355,92.6543,11.57814,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.81,10.98,76.72768,40.12648,3.14576,1610612754,201588,71.59108,24.03293,0.0,1610612754,101133,89.79204,17.30421,0.0,1610612754,101145,77.9492,16.62118,0.0,1610612754,202730,79.12357,36.03346,0.0,1610612754,202331,83.0621,40.53831,0.0,1610612748,2548,74.35965,3.98272,0.0,1610612748,2547,76.59935,39.07712,0.0,1610612748,2736,84.85997,41.86995,0.0,1610612748,201609,63.75977,21.49744,0.0,1610612748,202355,92.65356,11.52027,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.77,10.94,76.74886,40.05613,3.06055,1610612754,201588,71.60863,23.94077,0.0,1610612754,101133,89.78924,17.34929,0.0,1610612754,101145,77.93916,16.61234,0.0,1610612754,202730,79.10621,35.96019,0.0,1610612754,202331,83.4828,40.27258,0.0,1610612748,2548,74.2787,3.90916,0.0,1610612748,2547,76.62201,39.03562,0.0,1610612748,2736,85.24372,41.47086,0.0,1610612748,201609,63.75134,21.37216,0.0,1610612748,202355,92.63295,11.46975,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.73,10.9,76.77822,40.01481,2.89809,1610612754,201588,71.62801,23.86438,0.0,1610612754,101133,89.78328,17.40071,0.0,1610612754,101145,77.92668,16.60487,0.0,1610612754,202730,79.07566,35.90647,0.0,1610612754,202331,83.8451,39.97368,0.0,1610612748,2548,74.20797,3.83271,0.0,1610612748,2547,76.62405,39.02288,0.0,1610612748,2736,85.60295,41.0163,0.0,1610612748,201609,63.73509,21.25723,0.0,1610612748,202355,92.64358,11.45812,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.69,10.86,76.78233,39.98702,2.86874,1610612754,201588,71.64493,23.79714,0.0,1610612754,101133,89.74174,17.43619,0.0,1610612754,101145,77.90501,16.59871,0.0,1610612754,202730,79.03171,35.85405,0.0,1610612754,202331,84.18955,39.63816,0.0,1610612748,2548,74.13712,3.78114,0.0,1610612748,2547,76.63304,39.02208,0.0,1610612748,2736,85.94196,40.50914,0.0,1610612748,201609,63.71899,21.15342,0.0,1610612748,202355,92.58238,11.36562,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.65,10.82,76.79728,39.96715,2.93077,1610612754,201588,71.66313,23.74504,0.0,1610612754,101133,89.72968,17.5226,0.0,1610612754,101145,77.8809,16.59493,0.0,1610612754,202730,78.99264,35.80616,0.0,1610612754,202331,84.50115,39.29289,0.0,1610612748,2548,74.05021,3.73198,0.0,1610612748,2547,76.64554,39.00887,0.0,1610612748,2736,86.31992,39.99493,0.0,1610612748,201609,63.70049,21.06434,0.0,1610612748,202355,92.5707,11.28108,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.61,10.78,76.78233,39.98702,2.86874,1610612754,201588,71.67912,23.70658,0.0,1610612754,101133,89.71779,17.61793,0.0,1610612754,101145,77.85483,16.59266,0.0,1610612754,202730,78.95299,35.76118,0.0,1610612754,202331,84.80922,38.94514,0.0,1610612748,2548,73.96589,3.68474,0.0,1610612748,2547,76.66198,38.99139,0.0,1610612748,2736,86.66956,39.50322,0.0,1610612748,201609,63.68255,20.98244,0.0,1610612748,202355,92.51634,11.16846,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.57,10.74,76.79061,39.95891,2.9301,1610612754,201588,71.69039,23.67831,0.0,1610612754,101133,89.70889,17.72095,0.0,1610612754,101145,77.82806,16.59689,0.0,1610612754,202730,78.91471,35.72034,0.0,1610612754,202331,85.10165,38.60655,0.0,1610612748,2548,73.88273,3.64296,0.0,1610612748,2547,76.62306,38.97777,0.0,1610612748,2736,87.01181,38.99282,0.0,1610612748,201609,63.66418,20.9129,0.0,1610612748,202355,92.54302,11.05767,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.53,10.7,76.86664,39.91693,2.98557,1610612754,201588,71.69809,23.6618,0.0,1610612754,101133,89.70044,17.82527,0.0,1610612754,101145,77.80305,16.60262,0.0,1610612754,202730,78.88579,35.67319,0.0,1610612754,202331,85.38763,38.24333,0.0,1610612748,2548,73.82274,3.58201,0.0,1610612748,2547,76.64382,38.97239,0.0,1610612748,2736,87.35286,38.46745,0.0,1610612748,201609,63.64248,20.85392,0.0,1610612748,202355,92.55227,11.0091,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.49,10.66,76.85838,39.94502,2.9242,1610612754,201588,71.70483,23.65357,0.0,1610612754,101133,89.69402,17.92993,0.0,1610612754,101145,77.77714,16.60967,0.0,1610612754,202730,78.85504,35.63168,0.0,1610612754,202331,85.65279,37.85816,0.0,1610612748,2548,73.79539,3.54624,0.0,1610612748,2547,76.6051,38.96349,0.0,1610612748,2736,87.66793,37.9434,0.0,1610612748,201609,63.62533,20.80778,0.0,1610612748,202355,92.52658,10.97987,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.45,10.62,76.91468,39.90188,2.99872,1610612754,201588,71.71042,23.65415,0.0,1610612754,101133,89.68301,18.04023,0.0,1610612754,101145,77.75515,16.62527,0.0,1610612754,202730,78.83352,35.58821,0.0,1610612754,202331,85.86553,37.48155,0.0,1610612748,2548,73.78218,3.51975,0.0,1610612748,2547,76.55877,38.97475,0.0,1610612748,2736,87.96167,37.41152,0.0,1610612748,201609,63.60722,20.77309,0.0,1610612748,202355,92.49988,10.8809,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.41,10.58,76.94073,39.87604,2.94889,1610612754,201588,71.71612,23.66104,0.0,1610612754,101133,89.67771,18.15366,0.0,1610612754,101145,77.73598,16.64548,0.0,1610612754,202730,78.81565,35.55818,0.0,1610612754,202331,86.07361,37.06611,0.0,1610612748,2548,73.75916,3.49643,0.0,1610612748,2547,76.51381,38.96715,0.0,1610612748,2736,88.24388,36.8654,0.0,1610612748,201609,63.58898,20.74703,0.0,1610612748,202355,92.41824,10.75163,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.37,10.54,76.94717,39.86077,2.92857,1610612754,201588,71.72558,23.6808,0.0,1610612754,101133,89.67647,18.26609,0.0,1610612754,101145,77.73123,16.67247,0.0,1610612754,202730,78.80451,35.53006,0.0,1610612754,202331,86.23317,36.66213,0.0,1610612748,2548,73.74091,3.48105,0.0,1610612748,2547,76.46821,38.97061,0.0,1610612748,2736,88.50709,36.31111,0.0,1610612748,201609,63.57231,20.72474,0.0,1610612748,202355,92.3294,10.72325,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.33,10.5,76.92806,39.93004,3.01051,1610612754,201588,71.7324,23.69757,0.0,1610612754,101133,89.67468,18.37713,0.0,1610612754,101145,77.73429,16.70931,0.0,1610612754,202730,78.79373,35.5078,0.0,1610612754,202331,86.40642,36.20836,0.0,1610612748,2548,73.72275,3.46122,0.0,1610612748,2547,76.42748,38.97339,0.0,1610612748,2736,88.77102,35.75969,0.0,1610612748,201609,63.55582,20.711,0.0,1610612748,202355,92.33294,10.65995,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.29,10.46,77.00667,39.86331,2.85083,1610612754,201588,71.73695,23.72009,0.0,1610612754,101133,89.67041,18.48478,0.0,1610612754,101145,77.73604,16.74537,0.0,1610612754,202730,78.79222,35.49239,0.0,1610612754,202331,86.57784,35.76271,0.0,1610612748,2548,73.70774,3.45647,0.0,1610612748,2547,76.37764,38.98336,0.0,1610612748,2736,89.01944,35.1963,0.0,1610612748,201609,63.53864,20.70279,0.0,1610612748,202355,92.38431,10.61466,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.25,10.42,76.97488,39.99825,3.00492,1610612754,201588,71.73956,23.74912,0.0,1610612754,101133,89.71177,18.61565,0.0,1610612754,101145,77.74559,16.79022,0.0,1610612754,202730,78.79222,35.47769,0.0,1610612754,202331,86.7034,35.34801,0.0,1610612748,2548,73.69585,3.45891,0.0,1610612748,2547,76.3274,38.98425,0.0,1610612748,2736,89.24235,34.64537,0.0,1610612748,201609,63.52242,20.69822,0.0,1610612748,202355,92.41677,10.5726,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.21,10.38,77.0076,39.98064,2.95576,1610612754,201588,71.73567,23.77925,0.0,1610612754,101133,89.74497,18.73876,0.0,1610612754,101145,77.74718,16.83888,0.0,1610612754,202730,78.79411,35.45206,0.0,1610612754,202331,86.83002,34.92547,0.0,1610612748,2548,73.68843,3.46987,0.0,1610612748,2547,76.28584,38.98466,0.0,1610612748,2736,89.49626,34.06749,0.0,1610612748,201609,63.50914,20.6926,0.0,1610612748,202355,92.46361,10.57623,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.17,10.34,76.96129,40.17053,3.07927,1610612754,201588,71.72993,23.81248,0.0,1610612754,101133,89.78296,18.85441,0.0,1610612754,101145,77.75225,16.89224,0.0,1610612754,202730,78.79591,35.43251,0.0,1610612754,202331,86.92643,34.49383,0.0,1610612748,2548,73.67997,3.48674,0.0,1610612748,2547,76.24719,38.98232,0.0,1610612748,2736,89.75354,33.45829,0.0,1610612748,201609,63.4945,20.68909,0.0,1610612748,202355,92.54944,10.52109,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.13,10.3,76.96763,40.14359,3.04848,1610612754,201588,71.71907,23.84093,0.0,1610612754,101133,89.78035,18.9202,0.0,1610612754,101145,77.75874,16.94915,0.0,1610612754,202730,78.802,35.40544,0.0,1610612754,202331,87.03437,34.09614,0.0,1610612748,2548,73.66622,3.51257,0.0,1610612748,2547,76.20316,38.98552,0.0,1610612748,2736,89.98875,32.89402,0.0,1610612748,201609,63.48132,20.68644,0.0,1610612748,202355,92.55876,10.50155,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.09,10.26,76.96763,40.14359,3.04848,1610612754,201588,71.70457,23.86508,0.0,1610612754,101133,89.76653,18.95839,0.0,1610612754,101145,77.77102,17.00399,0.0,1610612754,202730,78.81445,35.38582,0.0,1610612754,202331,87.13763,33.71154,0.0,1610612748,2548,73.65546,3.51804,0.0,1610612748,2547,76.20384,38.97941,0.0,1610612748,2736,90.21143,32.37917,0.0,1610612748,201609,63.46811,20.68507,0.0,1610612748,202355,92.60084,10.51925,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.05,10.22,76.97397,40.11664,3.01768,1610612754,201588,71.68848,23.88688,0.0,1610612754,101133,89.75624,18.9936,0.0,1610612754,101145,77.78425,17.05831,0.0,1610612754,202730,78.82821,35.36527,0.0,1610612754,202331,87.21967,33.30958,0.0,1610612748,2548,73.66578,3.52923,0.0,1610612748,2547,76.20969,38.96326,0.0,1610612748,2736,90.38809,31.82041,0.0,1610612748,201609,63.45819,20.68531,0.0,1610612748,202355,92.61818,10.52662,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,692.01,10.18,77.03719,40.1285,3.13458,1610612754,201588,71.67153,23.90411,0.0,1610612754,101133,89.74438,19.01826,0.0,1610612754,101145,77.79945,17.1055,0.0,1610612754,202730,78.83676,35.33898,0.0,1610612754,202331,87.29919,32.91966,0.0,1610612748,2548,73.67396,3.55345,0.0,1610612748,2547,76.23247,38.95827,0.0,1610612748,2736,90.57716,31.24662,0.0,1610612748,201609,63.44789,20.68178,0.0,1610612748,202355,92.67835,10.59302,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.97,10.14,77.0558,39.98907,2.98989,1610612754,201588,71.65985,23.92016,0.0,1610612754,101133,89.73097,19.03113,0.0,1610612754,101145,77.81331,17.14197,0.0,1610612754,202730,78.84663,35.31497,0.0,1610612754,202331,87.36808,32.49961,0.0,1610612748,2548,73.68065,3.58013,0.0,1610612748,2547,76.28366,38.93669,0.0,1610612748,2736,90.77219,30.68405,0.0,1610612748,201609,63.44176,20.67745,0.0,1610612748,202355,92.68756,10.68472,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.93,10.1,77.06401,39.96095,3.05123,1610612754,201588,71.64582,23.9341,0.0,1610612754,101133,89.71698,19.02781,0.0,1610612754,101145,77.83094,17.17692,0.0,1610612754,202730,78.86054,35.28257,0.0,1610612754,202331,87.45677,32.08502,0.0,1610612748,2548,73.66675,3.62815,0.0,1610612748,2547,76.2913,38.89922,0.0,1610612748,2736,90.95967,30.13025,0.0,1610612748,201609,63.43625,20.67337,0.0,1610612748,202355,92.6545,10.74204,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.89,10.06,77.06357,39.90233,2.99886,1610612754,201588,71.63137,23.94373,0.0,1610612754,101133,89.70718,18.9975,0.0,1610612754,101145,77.84839,17.20093,0.0,1610612754,202730,78.85628,35.25783,0.0,1610612754,202331,87.56582,31.72261,0.0,1610612748,2548,73.65547,3.68021,0.0,1610612748,2547,76.34901,38.8696,0.0,1610612748,2736,91.15633,29.57516,0.0,1610612748,201609,63.42962,20.66879,0.0,1610612748,202355,92.68549,10.80231,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.85,10.02,77.1029,39.62185,2.80155,1610612754,201588,71.6196,23.95403,0.0,1610612754,101133,89.69883,18.94944,0.0,1610612754,101145,77.86451,17.20989,0.0,1610612754,202730,78.86357,35.24221,0.0,1610612754,202331,87.6581,31.296,0.0,1610612748,2548,73.63842,3.73568,0.0,1610612748,2547,76.3998,38.81638,0.0,1610612748,2736,91.3371,29.02681,0.0,1610612748,201609,63.4251,20.66145,0.0,1610612748,202355,92.75035,10.79208,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.81,9.98,77.14337,39.51726,2.7615,1610612754,201588,71.60659,23.96246,0.0,1610612754,101133,89.69289,18.8813,0.0,1610612754,101145,77.8806,17.20539,0.0,1610612754,202730,78.87264,35.21227,0.0,1610612754,202331,87.74928,30.90987,0.0,1610612748,2548,73.62115,3.79418,0.0,1610612748,2547,76.45219,38.75981,0.0,1610612748,2736,91.50838,28.48504,0.0,1610612748,201609,63.42418,20.64763,0.0,1610612748,202355,92.85862,10.75616,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.77,9.94,77.19134,39.26691,2.67845,1610612754,201588,71.59484,23.97105,0.0,1610612754,101133,89.68729,18.79722,0.0,1610612754,101145,77.88967,17.18366,0.0,1610612754,202730,78.87603,35.1759,0.0,1610612754,202331,87.85792,30.50153,0.0,1610612748,2548,73.5982,3.86034,0.0,1610612748,2547,76.46159,38.69247,0.0,1610612748,2736,91.65616,27.94655,0.0,1610612748,201609,63.41938,20.63665,0.0,1610612748,202355,92.96274,10.69899,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.73,9.9,77.19046,38.94848,2.50863,1610612754,201588,71.59033,23.98791,0.0,1610612754,101133,89.67937,18.69582,0.0,1610612754,101145,77.89423,17.14216,0.0,1610612754,202730,78.87793,35.14252,0.0,1610612754,202331,87.92281,30.13379,0.0,1610612748,2548,73.56642,3.93464,0.0,1610612748,2547,76.51451,38.65826,0.0,1610612748,2736,91.78583,27.38798,0.0,1610612748,201609,63.41433,20.62327,0.0,1610612748,202355,93.03439,10.69056,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.69,9.86,77.10524,38.69464,2.34429,1610612754,201588,71.5888,24.00755,0.0,1610612754,101133,89.67289,18.58431,0.0,1610612754,101145,77.89803,17.09139,0.0,1610612754,202730,78.88031,35.09203,0.0,1610612754,202331,87.98579,29.7748,0.0,1610612748,2548,73.51189,4.00145,0.0,1610612748,2547,76.5767,38.62555,0.0,1610612748,2736,91.9271,26.83444,0.0,1610612748,201609,63.40683,20.6073,0.0,1610612748,202355,93.13427,10.70067,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.65,9.82,77.14056,38.49055,2.29491,1610612754,201588,71.59489,24.03229,0.0,1610612754,101133,89.66457,18.46355,0.0,1610612754,101145,77.89341,17.02747,0.0,1610612754,202730,78.88022,35.04071,0.0,1610612754,202331,88.066,29.41191,0.0,1610612748,2548,73.45843,4.07402,0.0,1610612748,2547,76.59625,38.58395,0.0,1610612748,2736,92.05972,26.26288,0.0,1610612748,201609,63.40265,20.58907,0.0,1610612748,202355,93.24405,10.744,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.61,9.78,77.10468,38.31618,2.18713,1610612754,201588,71.61098,24.06565,0.0,1610612754,101133,89.65927,18.33672,0.0,1610612754,101145,77.89337,16.95546,0.0,1610612754,202730,78.88364,34.99943,0.0,1610612754,202331,88.12723,29.06173,0.0,1610612748,2548,73.39129,4.14597,0.0,1610612748,2547,76.6527,38.57724,0.0,1610612748,2736,92.14675,25.71711,0.0,1610612748,201609,63.39475,20.57307,0.0,1610612748,202355,93.35304,10.67756,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.57,9.74,77.32255,38.23139,2.29741,1610612754,201588,71.63415,24.09812,0.0,1610612754,101133,89.65715,18.21251,0.0,1610612754,101145,77.88883,16.87371,0.0,1610612754,202730,78.88651,34.95605,0.0,1610612754,202331,88.18306,28.69477,0.0,1610612748,2548,73.31537,4.22196,0.0,1610612748,2547,76.70973,38.57231,0.0,1610612748,2736,92.21268,25.14529,0.0,1610612748,201609,63.3895,20.55596,0.0,1610612748,202355,93.41987,10.67795,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.53,9.7,77.22227,38.37074,2.20496,1610612754,201588,71.66463,24.13832,0.0,1610612754,101133,89.65572,18.09037,0.0,1610612754,101145,77.88277,16.78792,0.0,1610612754,202730,78.89131,34.91191,0.0,1610612754,202331,88.2363,28.32876,0.0,1610612748,2548,73.22939,4.29608,0.0,1610612748,2547,76.72034,38.55819,0.0,1610612748,2736,92.28327,24.57935,0.0,1610612748,201609,63.38118,20.53978,0.0,1610612748,202355,93.48975,10.62801,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.49,9.66,77.20489,38.39599,2.30574,1610612754,201588,71.70183,24.18597,0.0,1610612754,101133,89.65835,17.96114,0.0,1610612754,101145,77.87579,16.70211,0.0,1610612754,202730,78.89608,34.85879,0.0,1610612754,202331,88.28039,27.95977,0.0,1610612748,2548,73.13984,4.37437,0.0,1610612748,2547,76.68611,38.54153,0.0,1610612748,2736,92.35863,24.00732,0.0,1610612748,201609,63.37593,20.5227,0.0,1610612748,202355,93.59328,10.55099,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.45,9.62,77.19173,38.47669,2.24154,1610612754,201588,71.7405,24.23506,0.0,1610612754,101133,89.66925,17.84354,0.0,1610612754,101145,77.87213,16.61765,0.0,1610612754,202730,78.9037,34.8133,0.0,1610612754,202331,88.32813,27.61543,0.0,1610612748,2548,73.03964,4.45216,0.0,1610612748,2547,76.69518,38.56289,0.0,1610612748,2736,92.43467,23.48066,0.0,1610612748,201609,63.3717,20.50533,0.0,1610612748,202355,93.71565,10.49324,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.41,9.58,77.17255,38.60844,2.52916,1610612754,201588,71.78083,24.28498,0.0,1610612754,101133,89.66711,17.71361,0.0,1610612754,101145,77.86936,16.53745,0.0,1610612754,202730,78.91175,34.76221,0.0,1610612754,202331,88.34949,27.27018,0.0,1610612748,2548,72.94115,4.51987,0.0,1610612748,2547,76.70407,38.57163,0.0,1610612748,2736,92.44502,22.92995,0.0,1610612748,201609,63.36699,20.49048,0.0,1610612748,202355,93.79321,10.38604,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.37,9.54,77.36703,38.64116,2.47027,1610612754,201588,71.81805,24.333,0.0,1610612754,101133,89.68104,17.58429,0.0,1610612754,101145,77.86959,16.46616,0.0,1610612754,202730,78.92352,34.7199,0.0,1610612754,202331,88.37044,26.95954,0.0,1610612748,2548,72.8424,4.58996,0.0,1610612748,2547,76.7123,38.61299,0.0,1610612748,2736,92.48165,22.41389,0.0,1610612748,201609,63.36532,20.47544,0.0,1610612748,202355,93.87956,10.26416,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.33,9.5,77.70181,38.50911,2.64592,1610612754,201588,71.85571,24.3776,0.0,1610612754,101133,89.71218,17.45098,0.0,1610612754,101145,77.86846,16.39778,0.0,1610612754,202730,78.93509,34.68921,0.0,1610612754,202331,88.35661,26.65932,0.0,1610612748,2548,72.73661,4.65824,0.0,1610612748,2547,76.69028,38.65667,0.0,1610612748,2736,92.50166,21.91102,0.0,1610612748,201609,63.36488,20.4584,0.0,1610612748,202355,94.00597,10.17121,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.29,9.46,78.10542,38.41493,3.13969,1610612754,201588,71.89341,24.42122,0.0,1610612754,101133,89.75161,17.33875,0.0,1610612754,101145,77.86899,16.3375,0.0,1610612754,202730,78.94654,34.64898,0.0,1610612754,202331,88.33022,26.32416,0.0,1610612748,2548,72.62965,4.72706,0.0,1610612748,2547,76.67102,38.6959,0.0,1610612748,2736,92.48833,21.40972,0.0,1610612748,201609,63.3631,20.44478,0.0,1610612748,202355,94.10095,10.07321,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.25,9.42,78.22262,38.37573,3.91992,1610612754,201588,71.93119,24.46487,0.0,1610612754,101133,89.80044,17.24001,0.0,1610612754,101145,77.87193,16.29126,0.0,1610612754,202730,78.94232,34.60476,0.0,1610612754,202331,88.32528,26.05313,0.0,1610612748,2548,72.51641,4.79022,0.0,1610612748,2547,76.66446,38.75129,0.0,1610612748,2736,92.50936,20.9074,0.0,1610612748,201609,63.36021,20.43727,0.0,1610612748,202355,94.15071,10.04916,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.21,9.38,78.10383,38.34754,4.91674,1610612754,201588,71.97105,24.5079,0.0,1610612754,101133,89.83001,17.16447,0.0,1610612754,101145,77.87542,16.25206,0.0,1610612754,202730,78.93947,34.58315,0.0,1610612754,202331,88.31428,25.7742,0.0,1610612748,2548,72.40025,4.85619,0.0,1610612748,2547,76.65249,38.8071,0.0,1610612748,2736,92.49622,20.42193,0.0,1610612748,201609,63.35358,20.4356,0.0,1610612748,202355,94.15261,10.06387,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
1,691.17,9.34,77.74918,38.56753,5.65134,1610612754,201588,72.00867,24.55047,0.0,1610612754,101133,89.85644,17.10647,0.0,1610612754,101145,77.88475,16.22161,0.0,1610612754,202730,78.93175,34.58273,0.0,1610612754,202331,88.30791,25.49895,0.0,1610612748,2548,72.28028,4.92032,0.0,1610612748,2547,76.68271,38.87599,0.0,1610612748,2736,92.43873,19.92451,0.0,1610612748,201609,63.34992,20.43577,0.0,1610612748,202355,94.16195,10.07161,0.0,0021500333,2015-12-11,3,1,2,2547.0,1610612748.0,away,Shot attempt,made
